robot_pos target_pos
|[-0.7313599261878617, -1.8077126960754935, 1.942336053406483]| |[-0.05870275843729256, -1.3061383447879553, 2.4600642958247203]|
|[-0.717395581557833, -1.7258272444100622, 1.9285873434949572]| |[-0.05870275843729256, -1.3061383447879553, 2.4600642958247203]|
|[-0.7024403932573124, -1.6307057882469969, 1.9009761356007226]| |[-0.05870275843729256, -1.3061383447879553, 2.4600642958247203]|
|[-0.6876037545355541, -1.562254578985353, 1.8670603745104897]| |[-0.05870275843729256, -1.3061383447879553, 2.4600642958247203]|
|[-0.6728535438297031, -1.511892353059626, 1.8389570433416063]| |[-0.05870275843729256, -1.3061383447879553, 2.4600642958247203]|
|[-5.955700410381799e-23, -2.05, 2.444667466666667]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.00015354967952114031, -2.0634115144083687, 2.4385796561356794]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.0001778152459895576, -2.085038453602428, 2.4248191144105213]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.0005357554422365898, -2.1140612292017185, 2.4066418054396026]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.0013590486016058024, -2.149427815638259, 2.383911045759201]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.0014944523412270799, -2.1897739676297414, 2.354729985179784]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.0010739832792265715, -2.2331169178090975, 2.315609287675518]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[0.000700279014668822, -2.2605714038650615, 2.2859984422437507]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.00014755384766024704, -2.2766688558742887, 2.2683572053590617]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.0015859396051574961, -2.282608743528717, 2.264633165738557]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.003611970363570101, -2.2756821837056913, 2.2717739054579162]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.006420601950524713, -2.2724444314951677, 2.258719349211312]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.010042750362982095, -2.2808815331671255, 2.2335902683394337]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.014424059826082074, -2.301788905570918, 2.196922396932519]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.01949253245210606, -2.3307641308700484, 2.1511102202075114]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.02515617478396684, -2.3593561925713797, 2.1027590366122073]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.031315998325991176, -2.3782882733970054, 2.0692036693568423]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.03817598468856083, -2.406796149837622, 2.0209794795154283]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.04555927853877938, -2.4325996623332307, 1.9799342058180334]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.05358242617236724, -2.465570778992703, 1.9225314677668786]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.06203784281885037, -2.4934207971344287, 1.8822322121941277]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.07108573606684009, -2.526282053747166, 1.8246597209650872]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.08051975174871301, -2.5566241810616135, 1.7772726015768734]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.09045992789533187, -2.5886560364313573, 1.7118051033160768]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.10077344316198442, -2.6190881630873117, 1.6640658212783863]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.11166226519908556, -2.649009233172476, 1.5981966980564744]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.12317269227317634, -2.6761459328325987, 1.5290105764580455]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.1354370398198208, -2.7023367924520243, 1.4637221854529048]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.1486364309354436, -2.7216597377662834, 1.3813943497539787]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.16269858616307917, -2.7455338666697124, 1.316291375851194]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.17769740497004943, -2.7605986162213565, 1.2353480353049378]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.1934655580892225, -2.774198339857609, 1.1572009776421814]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.20993249013417456, -2.7902604816302228, 1.0862683912901476]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.22707305212979867, -2.79232657426353, 1.003361589404428]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.24479194042734342, -2.803846900700665, 0.9353584780464429]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.2631025421776931, -2.8259143385282597, 0.8814130274471137]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.2820284366398519, -2.8317085313243533, 0.8176904121298738]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.3015056567159779, -2.820578306022546, 0.7451945694443938]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.32154968681318574, -2.821584288684461, 0.6854032577900943]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.3421645501486978, -2.835925417869999, 0.6369742632980291]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.36341197175291606, -2.8531185739744522, 0.5959707880265828]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.38518411689785287, -2.8531884122652174, 0.5468293820471386]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.40747826542980775, -2.8352979065634063, 0.49101323357825233]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.4303606690843725, -2.8313141858987594, 0.44642900869650537]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.45365528535558786, -2.8416791766212106, 0.40692918386467336]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.4775582190273392, -2.8602415686408396, 0.37662297365282926]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5020859411931408, -2.8569824135346997, 0.3470845814199579]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5272466709070485, -2.868045880638546, 0.32778337437557037]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5530142601802148, -2.869783767807972, 0.31245117880603585]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5782580420665586, -2.8864810987125735, 0.3067046518955001]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6028000092254807, -2.887622742211297, 0.30027458783878314]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6266953282567447, -2.9044035616709984, 0.30273195864223895]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6499058897177525, -2.93531874980957, 0.31606887950199847]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6723940383886637, -2.947704976836202, 0.322085170078522]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6942223715310781, -2.9564355571106784, 0.3287774293680227]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7154180934420257, -2.9805227187192043, 0.34516253942026126]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7359460758305056, -3.018009199195323, 0.37344176642643534]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7557343225124635, -3.036950532794619, 0.39400516574639016]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7748493927347188, -3.040498853314652, 0.4045348287106806]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7933647354923326, -3.0565815095871023, 0.4288259483689012]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8112298511233367, -3.086511459828498, 0.4644680562363455]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8364428869426606, -3.1248786329377536, 0.5159991876057789]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8586532264931286, -3.144995625834868, 0.5573651471247403]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8768857583301954, -3.1536485720125587, 0.5846283544903292]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8930863953262411, -3.1724329842931707, 0.6272988673592009]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9062235797830386, -3.1893507895495286, 0.6767400277967711]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.915502171086234, -3.1987078856271522, 0.7214492995434678]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9232150372126269, -3.216901388357142, 0.7821729985172013]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9261676859412226, -3.222017366810186, 0.8282428761685428]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.928361410370991, -3.2413108867642655, 0.8861319754201722]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9266719448263416, -3.253948323657799, 0.927717316185251]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9225132236837293, -3.2692945282614776, 0.9865490110096239]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9135864535552154, -3.271285427277932, 1.0382807911003387]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.9032086401942491, -3.2735148128831244, 1.1080339328228253]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8917478623976003, -3.2689246273912524, 1.190959523424587]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8789465837557129, -3.2508660009909325, 1.2530503404167346]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8659640842585727, -3.227067752569341, 1.3330120533840473]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8524292020328906, -3.192009395580751, 1.4287679734156273]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8386707997361068, -3.1518350133676556, 1.5017155183455169]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8250682994124784, -3.110754104620288, 1.5613781477649082]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.8109990118890265, -3.0550364032460195, 1.634577577727966]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.796356315983815, -2.980837796847223, 1.7169256554781058]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7818759582554863, -2.90910577990074, 1.774925784895482]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7677638053628071, -2.846290825691554, 1.8159131187329578]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7529444674495396, -2.7656040470049774, 1.8656687071574378]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7372911192991071, -2.6645851653043375, 1.9177687934991536]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7215861246673643, -2.5681306226144285, 1.9469592773434383]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.7053260350468868, -2.4559782924225333, 1.9698415030715442]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6892810443165411, -2.360048871648103, 1.9766890319568828]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6725072243941824, -2.2446232469637337, 1.97710631060367]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6557580351819231, -2.147356942658181, 1.9701135212879757]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6385351660794725, -2.0452644273500207, 1.9546311675029377]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.621174732477731, -1.9618200816609495, 1.9375342366224284]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.6032958740434944, -1.8740453057321833, 1.923002235834854]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5851173449212453, -1.8038893031922154, 1.9115581584194667]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5662907815645235, -1.723064636432256, 1.904066155121734]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.547065916460314, -1.6587258133642042, 1.902151595426066]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5273716738027406, -1.6079636023816546, 1.905711885090057]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.5069582266898951, -1.5426855669287525, 1.9007694347152264]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-0.48588348645016843, -1.465764775033482, 1.8820089352238372]| |[-1.616898030673596, -1.750086731593115, 2.340396688551132]|
|[-5.955700410381799e-23, -2.05, 2.444667466666667]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[0.00015354967952114031, -2.0634115144083687, 2.4385796561356794]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[0.0001778152459895576, -2.085038453602428, 2.4248191144105213]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.000725074567565672, -2.114028071927369, 2.4066366150672405]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.002422159429286748, -2.149336033781503, 2.3839102123717564]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.004807971867760141, -2.189630864047755, 2.3547627052410847]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.007658318756295466, -2.2249295819914265, 2.3454587649374306]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.010570157797660098, -2.2437098797369015, 2.344045424690253]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.013869395752768042, -2.245958439815231, 2.348782320703242]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.017711837001977284, -2.230941903914129, 2.3518863590560373]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.02225789088903768, -2.223876030156278, 2.334007503139567]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.02767469464590638, -2.231672345412656, 2.3075185932399296]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.033889700431370684, -2.2541916270167515, 2.271688211882576]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.04065869580867923, -2.2605460887268602, 2.2426214715693504]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.04817144032737787, -2.281899624549368, 2.2048274853460663]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.056294458900655035, -2.3025857376672665, 2.167795156762367]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.06501630540255879, -2.319493795937657, 2.133772910004197]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.07440844262250815, -2.3509764811900355, 2.0894473440663672]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.08430405995938214, -2.3691890048336326, 2.057596484998216]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.09483486830455416, -2.401695391187153, 2.0147504849499205]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.10584325673294101, -2.4300172292367335, 1.9765591041859616]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.1173731239515516, -2.471031954296108, 1.9252352575464728]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.12933692380756828, -2.4989994366946915, 1.8866353981986503]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.14177298124572255, -2.5386168011554817, 1.833928686881917]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.15463004469776115, -2.581409117790223, 1.7741609920781065]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.16817087262011898, -2.611315963052519, 1.7276193901682426]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.18238868558502547, -2.6496001763294457, 1.66476680063388]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.1976285881790371, -2.6760634703122115, 1.61640947815251]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.2136646731129731, -2.709932194188251, 1.5512593022815733]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.23039552993497964, -2.7470913781873296, 1.4677152443831663]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.24799599775125025, -2.7744643704442007, 1.4007524250057444]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.26620364774445016, -2.80123850472856, 1.3245110915650848]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.28494215025385783, -2.826264824112493, 1.2334539319023659]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.3043704436132002, -2.8493730892769618, 1.1599780117991205]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.3244092050076853, -2.8650196275934117, 1.0827826087506516]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.34508947961474046, -2.8785474336252967, 1.0144693915565717]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.3662119881843523, -2.885411485741188, 0.9311010652858691]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.38796947515713837, -2.896085981643152, 0.8650269005765326]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.4103561334803254, -2.9117979929239923, 0.815772470130131]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.4332808314541401, -2.9147940623491855, 0.7514878882832685]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.45668758968450446, -2.905132561024907, 0.6729724761437943]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.4807145228201313, -2.902521261388104, 0.6107910935405302]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5053359646258643, -2.9100802501042358, 0.5628449691974939]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5305672817016682, -2.9264775715311564, 0.5299384492620127]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5563974289587315, -2.9241978795515036, 0.4869573597927394]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.581474397747562, -2.9032356548766503, 0.4369889733265831]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.605949145166467, -2.8923816892738397, 0.40200902676470135]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6297660318175767, -2.895626636294304, 0.3774893776555387]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6529172944524336, -2.9131035328548993, 0.36315578610474913]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6753958825070296, -2.9391319027134353, 0.3602164691454913]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6971581127099812, -2.9445654308751488, 0.3513199551726943]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7182424964840453, -2.931437951875363, 0.33683168028944943]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7387256337287254, -2.9328126361144546, 0.3332089805281276]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7585576253741046, -2.950349722256761, 0.3375064586399892]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7777274060189143, -2.9840454775932344, 0.3492687324825688]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7962026549229447, -3.0188542627456725, 0.3694770342027805]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8139574024156655, -3.0344540357259877, 0.38268500248812504]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8379354815175791, -3.0479174509423026, 0.40159923549223253]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8595352284473285, -3.0731057189756315, 0.4348710933989327]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8769593078223129, -3.0825470607337766, 0.45776800279993374]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8907462077859655, -3.0887584087432667, 0.4810756517223959]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9031505368587638, -3.1085874549793746, 0.516707793944224]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9141535472986302, -3.1386883751043078, 0.5671385006842827]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9200547084776012, -3.1538635100416514, 0.6053161721123008]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9211745679416297, -3.1575757325582887, 0.6294817374833539]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9210742492034921, -3.172688756636742, 0.6682244812264978]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9195027748684976, -3.197911430552993, 0.7219019167170646]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9154179360337108, -3.226859728309504, 0.7933727444057092]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.9059538476595685, -3.238508296761295, 0.8503433949724647]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.895988706015878, -3.2510254317042238, 0.9255592370329354]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8850900119146019, -3.255522412335784, 0.9828289727512726]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8738951474898331, -3.2548147624276202, 1.052522967843773]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8623034953062827, -3.2481085395877902, 1.1134872214828098]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8504604780472277, -3.2378557539475774, 1.192317443660158]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8383776368881534, -3.2245717412281167, 1.2514272336841237]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8258938663093084, -3.2033971868327704, 1.3273823784279686]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.8128633400247138, -3.172178684846799, 1.4062552522774445]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7998870600684544, -3.1432546300872053, 1.465559195909025]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7863954268471061, -3.10161042219816, 1.5386235864102689]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7729791233453874, -3.0648375713418963, 1.596911474936567]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.759086615393015, -3.013308414614796, 1.666301382180213]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7452074555421103, -2.9678551574114276, 1.7156806169014671]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7308024786855951, -2.905416410027576, 1.7735117132616895]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.7155542602797663, -2.8233048058047534, 1.8348138791989217]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6998744121829245, -2.75131836633269, 1.8746867893725543]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6832881788713031, -2.6592373570379304, 1.9143774461115093]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6658902282555069, -2.5458370196938356, 1.9444522170110619]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6485329829700198, -2.4499585446818433, 1.9591946511452667]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6305410573436646, -2.33754075379174, 1.9627418086547541]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.6122763283382381, -2.230727101667131, 1.9555419826326719]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5933659339047539, -2.110242377161648, 1.9301281931228544]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5743522608768107, -2.008965019028267, 1.9047613847834721]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5547798362696743, -1.9035997213663358, 1.8623912841196801]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5349344409110209, -1.8162284519617962, 1.8264497979491021]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.5144881091044365, -1.7250208936941307, 1.7694282322702877]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.493668529178096, -1.6495554776840493, 1.7232588105437479]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.472392063460663, -1.585020294337403, 1.6881410568520352]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.451756988179478, -1.518525887564054, 1.633347974036803]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.4318745703492741, -1.460325248985788, 1.5882999014858314]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-0.4126952548849286, -1.40759441919326, 1.5455813574902721]| |[0.5952078878454005, -1.8666258295456273, 2.1716315118764506]|
|[-5.955700410381799e-23, -2.05, 2.444667466666667]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[0.00015354967952114031, -2.0634115144083687, 2.4385796561356794]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.0007822117147841823, -2.0796488888445914, 2.422252429444541]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.0020036056341169533, -2.0776966603974842, 2.40493172523426]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.0037017713474300313, -2.056214267548702, 2.3839063444049096]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.006121375688647521, -2.016442139158354, 2.350835600973678]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.009550472947535067, -1.9762330218005457, 2.2934111989792023]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.014046957103371317, -1.9464993990721975, 2.2235079387253904]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.019471622570055806, -1.9273439516130595, 2.1473144167782796]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.02566626402813584, -1.9177505665193024, 2.06928443521432]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.03253235077290352, -1.9162814574618214, 1.992578307151473]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
|[-0.04001053802068544, -1.9209607810470932, 1.9191538718397383]| |[0.5634013342262423, -1.5296512307526018, 2.3436393742098662]|
